timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435295836878,0,1.0625,0.25,1.0915155747858112,0,-1.0625,0.25
1435295837077,-0.3125,1.0625,0.125,1.114534656257938,-0.3125,-1.0625,0.125
1435295837276,-0.9375,1.3125,-0.0625,1.6141464462681197,-0.9375,-1.3125,-0.0625
1435295837475,-0.25,0.0625,-0.5625,0.6187184335382291,-0.25,-0.0625,-0.5625
1435295837673,-1,1.0625,0.3125,1.4921670482891654,-1,-1.0625,0.3125
1435295837872,-0.125,0.8125,0.1875,0.8431710977020026,-0.125,-0.8125,0.1875
1435295838071,0.125,1.5,0,1.505199322349037,0.125,-1.5,0
1435295838269,-0.0625,0.8125,0.1875,0.8361930100162283,-0.0625,-0.8125,0.1875
1435295838468,-0.5625,0.5625,-0.0625,0.7979465834252315,-0.5625,-0.5625,-0.0625
1435295838865,-0.4375,0.0625,1.3125,1.3849074878850212,-0.4375,-0.0625,1.3125
1435295838867,-2.8125,0.8125,0,2.9275096071575923,-2.8125,-0.8125,0
1435295839064,-0.25,1.0625,0.0625,1.0933034802834938,-0.25,-1.0625,0.0625
1435295839263,-0.625,1.25,-0.5,1.4842927608797396,-0.625,-1.25,-0.5
1435295839462,-0.0625,0.9375,0.125,0.9478594305064438,-0.0625,-0.9375,0.125
1435295839660,-0.5,0.6875,0.125,0.85923294280422,-0.5,-0.6875,0.125
1435295839859,-0.3125,0.4375,-0.75,0.9228014412645875,-0.3125,-0.4375,-0.75
1435295840058,2.75,1.0625,0.25,2.958700094636156,2.75,-1.0625,0.25
1435295840257,-0.4375,0.875,0.1875,0.9960860906568267,-0.4375,-0.875,0.1875
1435295840456,-0.5,1.3125,-0.25,1.4265890263141658,-0.5,-1.3125,-0.25
1435295840654,-0.0625,0.4375,-0.25,0.5077524002897476,-0.0625,-0.4375,-0.25
1435295840853,0.25,0.0625,-0.125,0.28641098093474,0.25,-0.0625,-0.125
1435295841251,0.0625,1.625,0.1875,1.6369751067135994,0.0625,-1.625,0.1875
1435295841252,-1.3125,0.625,0.125,1.459077191241094,-1.3125,-0.625,0.125
1435295841450,0.125,2.125,0.0625,2.1295906296751026,0.125,-2.125,0.0625
1435295842046,-0.625,0.5625,0.75,1.1267347735824966,-0.625,-0.5625,0.75
1435295842047,-0.1875,-0.25,1.75,1.7776828316659865,-0.1875,0.25,1.75
